GeoID,County,State,PercentRural,Rural
47023,Chester County, Tennessee,65.2,Suburban
47025,Claiborne County, Tennessee,71.6,Suburban
47027,Clay County, Tennessee,100.0,Rural
47029,Cocke County, Tennessee,67.5,Suburban
47031,Coffee County, Tennessee,47.3,Urban
47033,Crockett County, Tennessee,67.4,Suburban
47035,Cumberland County, Tennessee,60.9,Suburban
47037,Davidson County, Tennessee,3.4,Urban
47039,Decatur County, Tennessee,100.0,Rural
47041,DeKalb County, Tennessee,78.4,Suburban
47043,Dickson County, Tennessee,67.8,Suburban
47045,Dyer County, Tennessee,42.9,Urban
47047,Fayette County, Tennessee,79.0,Suburban
47049,Fentress County, Tennessee,100.0,Rural
47051,Franklin County, Tennessee,69.6,Suburban
47053,Gibson County, Tennessee,47.7,Urban
47055,Giles County, Tennessee,73.7,Suburban
47057,Grainger County, Tennessee,100.0,Rural
47059,Greene County, Tennessee,65.2,Suburban
47061,Grundy County, Tennessee,100.0,Rural
47063,Hamblen County, Tennessee,21.9,Urban
47065,Hamilton County, Tennessee,10.0,Urban
47067,Hancock County, Tennessee,100.0,Rural
47069,Hardeman County, Tennessee,80.2,Suburban
47071,Hardin County, Tennessee,67.9,Suburban
47073,Hawkins County, Tennessee,57.9,Suburban
47075,Haywood County, Tennessee,47.4,Urban
47077,Henderson County, Tennessee,76.4,Suburban
47079,Henry County, Tennessee,66.8,Suburban
47081,Hickman County, Tennessee,100.0,Rural
47083,Houston County, Tennessee,100.0,Rural
47085,Humphreys County, Tennessee,82.5,Suburban
47087,Jackson County, Tennessee,100.0,Rural
47089,Jefferson County, Tennessee,59.5,Suburban
47091,Johnson County, Tennessee,85.2,Suburban
47093,Knox County, Tennessee,10.9,Urban
47095,Lake County, Tennessee,100.0,Rural
47097,Lauderdale County, Tennessee,58.7,Suburban
47099,Lawrence County, Tennessee,75.9,Suburban
47101,Lewis County, Tennessee,70.2,Suburban
47103,Lincoln County, Tennessee,72.5,Suburban
47105,Loudon County, Tennessee,40.6,Urban
47107,McMinn County, Tennessee,60.3,Suburban
47109,McNairy County, Tennessee,85.3,Suburban
47111,Macon County, Tennessee,79.6,Suburban
47113,Madison County, Tennessee,25.8,Urban
47115,Marion County, Tennessee,77.0,Suburban
47117,Marshall County, Tennessee,65.8,Suburban
47119,Maury County, Tennessee,41.6,Urban
47121,Meigs County, Tennessee,100.0,Rural
47123,Monroe County, Tennessee,76.1,Suburban
47125,Montgomery County, Tennessee,19.7,Urban
47127,Moore County, Tennessee,99.9,Suburban
47129,Morgan County, Tennessee,99.9,Suburban
47131,Obion County, Tennessee,61.6,Suburban
47133,Overton County, Tennessee,84.2,Suburban
47135,Perry County, Tennessee,100.0,Rural
47137,Pickett County, Tennessee,100.0,Rural
47139,Polk County, Tennessee,100.0,Rural
47141,Putnam County, Tennessee,35.0,Urban
47143,Rhea County, Tennessee,68.0,Suburban
47145,Roane County, Tennessee,51.0,Suburban
47147,Robertson County, Tennessee,53.2,Suburban
47149,Rutherford County, Tennessee,17.0,Urban
47151,Scott County, Tennessee,80.6,Suburban
47153,Sequatchie County, Tennessee,73.8,Suburban
47155,Sevier County, Tennessee,56.6,Suburban
47157,Shelby County, Tennessee,2.8,Urban
47159,Smith County, Tennessee,82.9,Suburban
47161,Stewart County, Tennessee,100.0,Rural
47163,Sullivan County, Tennessee,25.6,Urban
47165,Sumner County, Tennessee,27.9,Urban
47167,Tipton County, Tennessee,55.1,Suburban
47169,Trousdale County, Tennessee,100.0,Rural
47171,Unicoi County, Tennessee,44.7,Urban
47173,Union County, Tennessee,100.0,Rural
47175,Van Buren County, Tennessee,100.0,Rural
47177,Warren County, Tennessee,61.4,Suburban
47179,Washington County, Tennessee,26.4,Urban
47181,Wayne County, Tennessee,100.0,Rural
47183,Weakley County, Tennessee,67.0,Suburban
47185,White County, Tennessee,78.2,Suburban
47187,Williamson County, Tennessee,19.4,Urban
47189,Wilson County, Tennessee,38.5,Urban
48001,Anderson County, Texas,67.1,Suburban
48003,Andrews County, Texas,16.5,Urban
48005,Angelina County, Texas,43.1,Urban
48007,Aransas County, Texas,27.3,Urban
48009,Archer County, Texas,89.0,Suburban
48011,Armstrong County, Texas,100.0,Rural
48013,Atascosa County, Texas,60.7,Suburban
48015,Austin County, Texas,66.3,Suburban
48017,Bailey County, Texas,28.8,Urban
48019,Bandera County, Texas,100.0,Rural
48021,Bastrop County, Texas,63.9,Suburban
48023,Baylor County, Texas,100.0,Rural
48025,Bee County, Texas,43.0,Urban
48027,Bell County, Texas,15.2,Urban
48029,Bexar County, Texas,4.5,Urban
48031,Blanco County, Texas,100.0,Rural
48033,Borden County, Texas,100.0,Rural
48035,Bosque County, Texas,81.2,Suburban
48037,Bowie County, Texas,35.4,Urban
48039,Brazoria County, Texas,22.5,Urban
48041,Brazos County, Texas,12.1,Urban
48043,Brewster County, Texas,34.9,Urban
48045,Briscoe County, Texas,100.0,Rural
48047,Brooks County, Texas,31.8,Urban
48049,Brown County, Texas,40.4,Urban
48051,Burleson County, Texas,76.7,Suburban
48053,Burnet County, Texas,55.7,Suburban
48055,Caldwell County, Texas,42.3,Urban
48057,Calhoun County, Texas,44.7,Urban
48059,Callahan County, Texas,72.2,Suburban
48061,Cameron County, Texas,8.4,Urban
48063,Camp County, Texas,61.5,Suburban
48065,Carson County, Texas,95.2,Suburban
48067,Cass County, Texas,74.0,Suburban
48069,Castro County, Texas,45.8,Urban
48071,Chambers County, Texas,45.7,Urban
48073,Cherokee County, Texas,63.0,Suburban
48075,Childress County, Texas,33.1,Urban
48077,Clay County, Texas,74.6,Suburban
48079,Cochran County, Texas,100.0,Rural
48081,Coke County, Texas,100.0,Rural
48083,Coleman County, Texas,51.5,Suburban
48085,Collin County, Texas,5.2,Urban
48087,Collingsworth County, Texas,100.0,Rural
48089,Colorado County, Texas,62.6,Suburban
48091,Comal County, Texas,46.1,Urban
48093,Comanche County, Texas,71.5,Suburban
48095,Concho County, Texas,100.0,Rural
48097,Cooke County, Texas,59.0,Suburban
48099,Coryell County, Texas,19.4,Urban
48101,Cottle County, Texas,100.0,Rural
48103,Crane County, Texas,10.7,Urban
48105,Crockett County, Texas,22.7,Urban
48107,Crosby County, Texas,100.0,Rural
48109,Culberson County, Texas,100.0,Rural
48111,Dallam County, Texas,23.5,Urban
48113,Dallas County, Texas,0.7,Urban
48115,Dawson County, Texas,16.3,Urban
48117,Deaf Smith County, Texas,17.7,Urban
48119,Delta County, Texas,100.0,Rural
48121,Denton County, Texas,6.9,Urban
48123,DeWitt County, Texas,49.6,Urban
48125,Dickens County, Texas,100.0,Rural
48127,Dimmit County, Texas,39.5,Urban
48129,Donley County, Texas,100.0,Rural
48131,Duval County, Texas,67.0,Suburban
48133,Eastland County, Texas,60.3,Suburban
48135,Ector County, Texas,9.5,Urban
48137,Edwards County, Texas,100.0,Rural
48139,Ellis County, Texas,32.0,Urban
48141,El Paso County, Texas,2.2,Urban
48143,Erath County, Texas,46.3,Urban
48145,Falls County, Texas,67.4,Suburban
48147,Fannin County, Texas,70.5,Suburban
48149,Fayette County, Texas,67.1,Suburban
48151,Fisher County, Texas,100.0,Rural
48153,Floyd County, Texas,53.3,Suburban
48155,Foard County, Texas,100.0,Rural
48157,Fort Bend County, Texas,5.5,Urban
48159,Franklin County, Texas,69.1,Suburban
48161,Freestone County, Texas,66.5,Suburban
48163,Frio County, Texas,22.2,Urban
48165,Gaines County, Texas,63.0,Suburban
48167,Galveston County, Texas,6.1,Urban
48169,Garza County, Texas,22.3,Urban
48171,Gillespie County, Texas,53.7,Suburban
48173,Glasscock County, Texas,100.0,Rural
48175,Goliad County, Texas,100.0,Rural
48177,Gonzales County, Texas,65.3,Suburban
48179,Gray County, Texas,19.4,Urban
48181,Grayson County, Texas,43.2,Urban
48183,Gregg County, Texas,13.4,Urban
48185,Grimes County, Texas,68.9,Suburban
48187,Guadalupe County, Texas,26.2,Urban
48189,Hale County, Texas,23.1,Urban
48191,Hall County, Texas,100.0,Rural
48193,Hamilton County, Texas,64.4,Suburban
48195,Hansford County, Texas,40.3,Urban
48197,Hardeman County, Texas,100.0,Rural
48199,Hardin County, Texas,51.5,Suburban
48201,Harris County, Texas,1.2,Urban
48203,Harrison County, Texas,56.1,Suburban
48205,Hartley County, Texas,57.3,Suburban
48207,Haskell County, Texas,47.6,Urban
48209,Hays County, Texas,31.7,Urban
48211,Hemphill County, Texas,27.0,Urban
48213,Henderson County, Texas,60.1,Suburban
48215,Hidalgo County, Texas,5.1,Urban
48217,Hill County, Texas,76.3,Suburban
48219,Hockley County, Texas,39.8,Urban
48221,Hood County, Texas,32.8,Urban
48223,Hopkins County, Texas,59.6,Suburban
48225,Houston County, Texas,73.5,Suburban
48227,Howard County, Texas,20.1,Urban
48229,Hudspeth County, Texas,100.0,Rural
48231,Hunt County, Texas,56.6,Suburban
48233,Hutchinson County, Texas,22.6,Urban
48235,Irion County, Texas,100.0,Rural
48237,Jack County, Texas,53.2,Suburban
48239,Jackson County, Texas,61.8,Suburban
48241,Jasper County, Texas,78.2,Suburban
48243,Jeff Davis County, Texas,100.0,Rural
48245,Jefferson County, Texas,8.4,Urban
48247,Jim Hogg County, Texas,17.4,Urban
48249,Jim Wells County, Texas,40.1,Urban
48251,Johnson County, Texas,37.9,Urban
48253,Jones County, Texas,85.1,Suburban
48255,Karnes County, Texas,38.4,Urban
48257,Kaufman County, Texas,48.8,Urban
48259,Kendall County, Texas,58.2,Suburban
48261,Kenedy County, Texas,100.0,Rural
48263,Kent County, Texas,100.0,Rural
48265,Kerr County, Texas,41.1,Urban
48267,Kimble County, Texas,44.3,Urban
48269,King County, Texas,100.0,Rural
48271,Kinney County, Texas,20.5,Urban
48273,Kleberg County, Texas,18.9,Urban
48275,Knox County, Texas,100.0,Rural
48277,Lamar County, Texas,47.1,Urban
48279,Lamb County, Texas,57.7,Suburban
48281,Lampasas County, Texas,68.3,Suburban
48283,La Salle County, Texas,46.4,Urban
48285,Lavaca County, Texas,81.3,Suburban
48287,Lee County, Texas,69.7,Suburban
48289,Leon County, Texas,100.0,Rural
48291,Liberty County, Texas,63.2,Suburban
48293,Limestone County, Texas,53.6,Suburban
48295,Lipscomb County, Texas,100.0,Rural
48297,Live Oak County, Texas,100.0,Rural
48299,Llano County, Texas,45.2,Urban
48301,Loving County, Texas,100.0,Rural
48303,Lubbock County, Texas,11.3,Urban
48305,Lynn County, Texas,56.7,Suburban
48307,McCulloch County, Texas,35.3,Urban
48309,McLennan County, Texas,23.4,Urban
48311,McMullen County, Texas,100.0,Rural
48313,Madison County, Texas,67.4,Suburban
48315,Marion County, Texas,100.0,Rural
48317,Martin County, Texas,100.0,Rural
48319,Mason County, Texas,100.0,Rural
48321,Matagorda County, Texas,36.4,Urban
48323,Maverick County, Texas,9.3,Urban
48325,Medina County, Texas,61.6,Suburban
48327,Menard County, Texas,100.0,Rural
48329,Midland County, Texas,12.3,Urban
48331,Milam County, Texas,56.2,Suburban
48333,Mills County, Texas,100.0,Rural
48335,Mitchell County, Texas,36.7,Urban
48337,Montague County, Texas,58.9,Suburban
48339,Montgomery County, Texas,22.7,Urban
48341,Moore County, Texas,16.8,Urban
48343,Morris County, Texas,78.4,Suburban
48345,Motley County, Texas,100.0,Rural
48347,Nacogdoches County, Texas,46.5,Urban
48349,Navarro County, Texas,52.7,Suburban
48351,Newton County, Texas,100.0,Rural
48353,Nolan County, Texas,32.7,Urban
48355,Nueces County, Texas,6.4,Urban
48357,Ochiltree County, Texas,13.9,Urban
48359,Oldham County, Texas,100.0,Rural
48361,Orange County, Texas,35.2,Urban
48363,Palo Pinto County, Texas,50.2,Suburban
48365,Panola County, Texas,72.7,Suburban
48367,Parker County, Texas,56.1,Suburban
48369,Parmer County, Texas,60.0,Suburban
48371,Pecos County, Texas,39.8,Urban
48373,Polk County, Texas,77.6,Suburban
48375,Potter County, Texas,9.0,Urban
48377,Presidio County, Texas,40.5,Urban
48379,Rains County, Texas,93.2,Suburban
48381,Randall County, Texas,14.4,Urban
48383,Reagan County, Texas,13.3,Urban
48385,Real County, Texas,100.0,Rural
48387,Red River County, Texas,75.7,Suburban
48389,Reeves County, Texas,14.5,Urban
48391,Refugio County, Texas,60.7,Suburban
48393,Roberts County, Texas,100.0,Rural
48395,Robertson County, Texas,73.9,Suburban
48397,Rockwall County, Texas,16.0,Urban
48399,Runnels County, Texas,40.8,Urban
48401,Rusk County, Texas,65.9,Suburban
48403,Sabine County, Texas,100.0,Rural
48405,San Augustine County, Texas,100.0,Rural
48407,San Jacinto County, Texas,100.0,Rural
48409,San Patricio County, Texas,19.7,Urban
48411,San Saba County, Texas,49.4,Urban
48413,Schleicher County, Texas,100.0,Rural
48415,Scurry County, Texas,31.7,Urban
48417,Shackelford County, Texas,100.0,Rural
48419,Shelby County, Texas,79.4,Suburban
48421,Sherman County, Texas,100.0,Rural
48423,Smith County, Texas,31.6,Urban
48425,Somervell County, Texas,100.0,Rural
48427,Starr County, Texas,23.7,Urban
48429,Stephens County, Texas,39.4,Urban
48431,Sterling County, Texas,100.0,Rural
48433,Stonewall County, Texas,100.0,Rural
48435,Sutton County, Texas,18.8,Urban
48437,Swisher County, Texas,37.6,Urban
48439,Tarrant County, Texas,1.3,Urban
48441,Taylor County, Texas,16.0,Urban
48443,Terrell County, Texas,100.0,Rural
48445,Terry County, Texas,24.7,Urban
48447,Throckmorton County, Texas,100.0,Rural
48449,Titus County, Texas,50.6,Suburban
48451,Tom Green County, Texas,15.6,Urban
48453,Travis County, Texas,5.5,Urban
48455,Trinity County, Texas,77.2,Suburban
48457,Tyler County, Texas,78.1,Suburban
48459,Upshur County, Texas,79.3,Suburban
48461,Upton County, Texas,100.0,Rural
48463,Uvalde County, Texas,31.4,Urban
48465,Val Verde County, Texas,10.2,Urban
48467,Van Zandt County, Texas,75.0,Suburban
48469,Victoria County, Texas,26.6,Urban
48471,Walker County, Texas,45.6,Urban
48473,Waller County, Texas,61.6,Suburban
48475,Ward County, Texas,27.9,Urban
48477,Washington County, Texas,53.5,Suburban
48479,Webb County, Texas,2.6,Urban
48481,Wharton County, Texas,49.9,Urban
48483,Wheeler County, Texas,100.0,Rural
48485,Wichita County, Texas,10.7,Urban
48487,Wilbarger County, Texas,21.9,Urban
48489,Willacy County, Texas,34.6,Urban
48491,Williamson County, Texas,12.0,Urban
48493,Wilson County, Texas,85.9,Suburban
48495,Winkler County, Texas,18.1,Urban
48497,Wise County, Texas,72.1,Suburban
48499,Wood County, Texas,74.2,Suburban
48501,Yoakum County, Texas,37.3,Urban
48503,Young County, Texas,33.6,Urban
48505,Zapata County, Texas,23.5,Urban
48507,Zavala County, Texas,38.0,Urban
49001,Beaver County, Utah,56.5,Suburban
49003,Box Elder County, Utah,31.1,Urban
49005,Cache County, Utah,15.7,Urban
49007,Carbon County, Utah,33.7,Urban
49009,Daggett County, Utah,100.0,Rural
49011,Davis County, Utah,0.9,Urban
49013,Duchesne County, Utah,68.2,Suburban
49015,Emery County, Utah,73.6,Suburban
49017,Garfield County, Utah,100.0,Rural
49019,Grand County, Utah,25.4,Urban
49021,Iron County, Utah,22.6,Urban
49023,Juab County, Utah,43.5,Urban
49025,Kane County, Utah,54.9,Suburban
49027,Millard County, Utah,73.9,Suburban
49029,Morgan County, Utah,62.8,Suburban
49031,Piute County, Utah,100.0,Rural
49033,Rich County, Utah,100.0,Rural
49035,Salt Lake County, Utah,0.9,Urban
49037,San Juan County, Utah,77.9,Suburban
49039,Sanpete County, Utah,40.9,Urban
49041,Sevier County, Utah,64.7,Suburban
49043,Summit County, Utah,39.2,Urban
49045,Tooele County, Utah,17.7,Urban
49047,Uintah County, Utah,46.8,Urban
49049,Utah County, Utah,3.3,Urban
49051,Wasatch County, Utah,26.9,Urban
49053,Washington County, Utah,15.2,Urban
49055,Wayne County, Utah,100.0,Rural
49057,Weber County, Utah,5.8,Urban
50001,Addison County, Vermont,78.4,Suburban
50003,Bennington County, Vermont,64.5,Suburban
50005,Caledonia County, Vermont,74.4,Suburban
50007,Chittenden County, Vermont,26.0,Urban
50009,Essex County, Vermont,100.0,Rural
50011,Franklin County, Vermont,71.7,Suburban
50013,Grand Isle County, Vermont,100.0,Rural
50015,Lamoille County, Vermont,100.0,Rural
50017,Orange County, Vermont,97.2,Suburban
50019,Orleans County, Vermont,85.3,Suburban
50021,Rutland County, Vermont,61.0,Suburban
50023,Washington County, Vermont,52.8,Suburban
50025,Windham County, Vermont,68.2,Suburban
50027,Windsor County, Vermont,75.6,Suburban
51001,Accomack County, Virginia,100.0,Rural
51003,Albemarle County, Virginia,45.0,Urban
51005,Alleghany County, Virginia,52.4,Suburban
51007,Amelia County, Virginia,100.0,Rural
51009,Amherst County, Virginia,63.7,Suburban
51011,Appomattox County, Virginia,100.0,Rural
51013,Arlington County, Virginia,0.0,Urban
51015,Augusta County, Virginia,66.4,Suburban
51017,Bath County, Virginia,100.0,Rural
51019,Bedford County, Virginia,78.4,Suburban
51021,Bland County, Virginia,100.0,Rural
51023,Botetourt County, Virginia,64.1,Suburban
51025,Brunswick County, Virginia,75.5,Suburban
51027,Buchanan County, Virginia,100.0,Rural
51029,Buckingham County, Virginia,100.0,Rural
51031,Campbell County, Virginia,61.1,Suburban
51033,Caroline County, Virginia,78.4,Suburban
51035,Carroll County, Virginia,97.1,Suburban
51036,Charles City County, Virginia,100.0,Rural
51037,Charlotte County, Virginia,100.0,Rural
51041,Chesterfield County, Virginia,5.9,Urban
51043,Clarke County, Virginia,69.5,Suburban
51045,Craig County, Virginia,100.0,Rural
51047,Culpeper County, Virginia,61.9,Suburban
51049,Cumberland County, Virginia,96.0,Suburban
51051,Dickenson County, Virginia,100.0,Rural
51053,Dinwiddie County, Virginia,71.2,Suburban
51057,Essex County, Virginia,77.3,Suburban
51059,Fairfax County, Virginia,1.4,Urban
51061,Fauquier County, Virginia,57.5,Suburban
51063,Floyd County, Virginia,100.0,Rural
51065,Fluvanna County, Virginia,62.9,Suburban
51067,Franklin County, Virginia,89.2,Suburban
51069,Frederick County, Virginia,44.8,Urban
51071,Giles County, Virginia,66.3,Suburban
51073,Gloucester County, Virginia,64.6,Suburban
51075,Goochland County, Virginia,97.0,Suburban
51077,Grayson County, Virginia,99.9,Suburban
51079,Greene County, Virginia,51.2,Suburban
51081,Greensville County, Virginia,87.0,Suburban
51083,Halifax County, Virginia,77.1,Suburban
51085,Hanover County, Virginia,39.1,Urban
51087,Henrico County, Virginia,4.3,Urban
51089,Henry County, Virginia,60.7,Suburban
51091,Highland County, Virginia,100.0,Rural
51093,Isle of Wight County, Virginia,57.4,Suburban
51095,James City County, Virginia,15.9,Urban
51097,King and Queen County, Virginia,100.0,Rural
51099,King George County, Virginia,73.2,Suburban
51101,King William County, Virginia,83.2,Suburban
51103,Lancaster County, Virginia,100.0,Rural
51105,Lee County, Virginia,99.6,Suburban
51107,Loudoun County, Virginia,12.6,Urban
51109,Louisa County, Virginia,100.0,Rural
51111,Lunenburg County, Virginia,100.0,Rural
51113,Madison County, Virginia,100.0,Rural
51115,Mathews County, Virginia,100.0,Rural
51117,Mecklenburg County, Virginia,77.8,Suburban
51119,Middlesex County, Virginia,100.0,Rural
51121,Montgomery County, Virginia,24.9,Urban
51125,Nelson County, Virginia,100.0,Rural
51127,New Kent County, Virginia,100.0,Rural
51131,Northampton County, Virginia,100.0,Rural
51133,Northumberland County, Virginia,100.0,Rural
51135,Nottoway County, Virginia,52.3,Suburban
51137,Orange County, Virginia,57.8,Suburban
51139,Page County, Virginia,80.2,Suburban
51141,Patrick County, Virginia,100.0,Rural
51143,Pittsylvania County, Virginia,85.6,Suburban
51145,Powhatan County, Virginia,99.7,Suburban
51147,Prince Edward County, Virginia,63.2,Suburban
51149,Prince George County, Virginia,53.4,Suburban
51153,Prince William County, Virginia,4.2,Urban
51155,Pulaski County, Virginia,46.9,Urban
51157,Rappahannock County, Virginia,100.0,Rural
51159,Richmond County, Virginia,100.0,Rural
51161,Roanoke County, Virginia,18.5,Urban
51163,Rockbridge County, Virginia,91.6,Suburban
51165,Rockingham County, Virginia,59.3,Suburban
51167,Russell County, Virginia,88.2,Suburban
51169,Scott County, Virginia,82.1,Suburban
51171,Shenandoah County, Virginia,66.6,Suburban
51173,Smyth County, Virginia,75.3,Suburban
51175,Southampton County, Virginia,98.0,Suburban
51177,Spotsylvania County, Virginia,32.3,Urban
51179,Stafford County, Virginia,19.8,Urban
51181,Surry County, Virginia,100.0,Rural
51183,Sussex County, Virginia,100.0,Rural
51185,Tazewell County, Virginia,51.9,Suburban
51187,Warren County, Virginia,50.4,Suburban
51191,Washington County, Virginia,71.7,Suburban
51193,Westmoreland County, Virginia,78.8,Suburban
51195,Wise County, Virginia,56.7,Suburban
51197,Wythe County, Virginia,75.3,Suburban
51199,York County, Virginia,6.1,Urban
51510,Alexandria city, Virginia,0.0,Urban
51520,Bristol city, Virginia,0.0,Urban
51530,Buena Vista city, Virginia,3.9,Urban
51540,Charlottesville city, Virginia,0.0,Urban
51550,Chesapeake city, Virginia,7.6,Urban
51570,Colonial Heights city, Virginia,0.0,Urban
51580,Covington city, Virginia,0.0,Urban
51590,Danville city, Virginia,4.5,Urban
51595,Emporia city, Virginia,6.3,Urban
51600,Fairfax city, Virginia,0.0,Urban
51610,Falls Church city, Virginia,0.0,Urban
51620,Franklin city, Virginia,3.3,Urban
51630,Fredericksburg city, Virginia,1.2,Urban
51640,Galax city, Virginia,13.7,Urban
51650,Hampton city, Virginia,0.2,Urban
51660,Harrisonburg city, Virginia,0.0,Urban
51670,Hopewell city, Virginia,0.0,Urban
51678,Lexington city, Virginia,0.0,Urban
51680,Lynchburg city, Virginia,2.7,Urban
51683,Manassas city, Virginia,0.0,Urban
51685,Manassas Park city, Virginia,0.0,Urban
51690,Martinsville city, Virginia,0.0,Urban
51700,Newport News city, Virginia,0.0,Urban
51710,Norfolk city, Virginia,0.0,Urban
51720,Norton city, Virginia,2.6,Urban
51730,Petersburg city, Virginia,2.1,Urban
51735,Poquoson city, Virginia,6.5,Urban
51740,Portsmouth city, Virginia,0.0,Urban
51750,Radford city, Virginia,2.9,Urban
51760,Richmond city, Virginia,0.0,Urban
51770,Roanoke city, Virginia,0.0,Urban
51775,Salem city, Virginia,0.0,Urban
51790,Staunton city, Virginia,3.7,Urban
51800,Suffolk city, Virginia,21.6,Urban
51810,Virginia Beach city, Virginia,1.5,Urban
51820,Waynesboro city, Virginia,2.5,Urban
51830,Williamsburg city, Virginia,0.0,Urban
51840,Winchester city, Virginia,0.0,Urban
53001,Adams County, Washington,40.2,Urban
53003,Asotin County, Washington,6.7,Urban
53005,Benton County, Washington,10.6,Urban
53007,Chelan County, Washington,27.2,Urban
53009,Clallam County, Washington,35.5,Urban
53011,Clark County, Washington,13.8,Urban
53013,Columbia County, Washington,34.3,Urban
53015,Cowlitz County, Washington,28.7,Urban
53017,Douglas County, Washington,26.6,Urban
53019,Ferry County, Washington,100.0,Rural
53021,Franklin County, Washington,13.3,Urban
53023,Garfield County, Washington,100.0,Rural
53025,Grant County, Washington,38.7,Urban
53027,Grays Harbor County, Washington,40.1,Urban
53029,Island County, Washington,46.9,Urban
53031,Jefferson County, Washington,57.5,Suburban
53033,King County, Washington,3.2,Urban
53035,Kitsap County, Washington,16.7,Urban
53037,Kittitas County, Washington,40.1,Urban
53039,Klickitat County, Washington,60.2,Suburban
53041,Lewis County, Washington,60.7,Suburban
53043,Lincoln County, Washington,100.0,Rural
53045,Mason County, Washington,63.7,Suburban
53047,Okanogan County, Washington,80.0,Suburban
53049,Pacific County, Washington,64.8,Suburban
53051,Pend Oreille County, Washington,83.1,Suburban
53053,Pierce County, Washington,6.6,Urban
53055,San Juan County, Washington,100.0,Rural
53057,Skagit County, Washington,29.0,Urban
53059,Skamania County, Washington,100.0,Rural
53061,Snohomish County, Washington,10.8,Urban
53063,Spokane County, Washington,13.7,Urban
53065,Stevens County, Washington,79.2,Suburban
53067,Thurston County, Washington,21.0,Urban
53069,Wahkiakum County, Washington,100.0,Rural
53071,Walla Walla County, Washington,17.1,Urban
53073,Whatcom County, Washington,25.9,Urban
53075,Whitman County, Washington,27.5,Urban
53077,Yakima County, Washington,23.5,Urban
54001,Barbour County, West Virginia,83.7,Suburban
54003,Berkeley County, West Virginia,31.6,Urban
54005,Boone County, West Virginia,81.4,Suburban
54007,Braxton County, West Virginia,100.0,Rural
54009,Brooke County, West Virginia,42.1,Urban
54011,Cabell County, West Virginia,21.6,Urban
54013,Calhoun County, West Virginia,100.0,Rural
54015,Clay County, West Virginia,100.0,Rural
54017,Doddridge County, West Virginia,100.0,Rural
54019,Fayette County, West Virginia,57.9,Suburban
54021,Gilmer County, West Virginia,60.7,Suburban
54023,Grant County, West Virginia,78.7,Suburban
54025,Greenbrier County, West Virginia,69.7,Suburban
54027,Hampshire County, West Virginia,100.0,Rural
54029,Hancock County, West Virginia,30.3,Urban
54031,Hardy County, West Virginia,80.5,Suburban
54033,Harrison County, West Virginia,37.0,Urban
54035,Jackson County, West Virginia,71.4,Suburban
54037,Jefferson County, West Virginia,48.4,Urban
54039,Kanawha County, West Virginia,25.2,Urban
54041,Lewis County, West Virginia,69.0,Suburban
54043,Lincoln County, West Virginia,100.0,Rural
54045,Logan County, West Virginia,70.8,Suburban
54047,McDowell County, West Virginia,86.0,Suburban
54049,Marion County, West Virginia,41.5,Urban
54051,Marshall County, West Virginia,49.0,Urban
54053,Mason County, West Virginia,65.0,Suburban
54055,Mercer County, West Virginia,40.7,Urban
54057,Mineral County, West Virginia,64.6,Suburban
54059,Mingo County, West Virginia,89.7,Suburban
54061,Monongalia County, West Virginia,26.9,Urban
54063,Monroe County, West Virginia,88.5,Suburban
54065,Morgan County, West Virginia,100.0,Rural
54067,Nicholas County, West Virginia,87.2,Suburban
54069,Ohio County, West Virginia,23.1,Urban
54071,Pendleton County, West Virginia,100.0,Rural
54073,Pleasants County, West Virginia,54.5,Suburban
54075,Pocahontas County, West Virginia,100.0,Rural
54077,Preston County, West Virginia,90.5,Suburban
54079,Putnam County, West Virginia,35.8,Urban
54081,Raleigh County, West Virginia,39.3,Urban
54083,Randolph County, West Virginia,62.4,Suburban
54085,Ritchie County, West Virginia,100.0,Rural
54087,Roane County, West Virginia,80.0,Suburban
54089,Summers County, West Virginia,72.1,Suburban
54091,Taylor County, West Virginia,59.7,Suburban
54093,Tucker County, West Virginia,100.0,Rural
54095,Tyler County, West Virginia,91.1,Suburban
54097,Upshur County, West Virginia,64.0,Suburban
54099,Wayne County, West Virginia,65.2,Suburban
54101,Webster County, West Virginia,100.0,Rural
54103,Wetzel County, West Virginia,53.9,Suburban
54105,Wirt County, West Virginia,100.0,Rural
54107,Wood County, West Virginia,26.8,Urban
54109,Wyoming County, West Virginia,88.9,Suburban
55001,Adams County, Wisconsin,100.0,Rural
55003,Ashland County, Wisconsin,54.9,Suburban
55005,Barron County, Wisconsin,65.9,Suburban
55007,Bayfield County, Wisconsin,100.0,Rural
55009,Brown County, Wisconsin,14.5,Urban
55011,Buffalo County, Wisconsin,100.0,Rural
55013,Burnett County, Wisconsin,100.0,Rural
55015,Calumet County, Wisconsin,27.5,Urban
55017,Chippewa County, Wisconsin,46.1,Urban
55019,Clark County, Wisconsin,91.7,Suburban
55021,Columbia County, Wisconsin,60.7,Suburban
55023,Crawford County, Wisconsin,62.4,Suburban
55025,Dane County, Wisconsin,12.3,Urban
55027,Dodge County, Wisconsin,48.6,Urban
55029,Door County, Wisconsin,69.0,Suburban
55031,Douglas County, Wisconsin,38.8,Urban
55033,Dunn County, Wisconsin,59.3,Suburban
55035,Eau Claire County, Wisconsin,23.0,Urban
55037,Florence County, Wisconsin,100.0,Rural
55039,Fond du Lac County, Wisconsin,35.1,Urban
